股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
中证A500,510,2021-01-04,5917.32,6008.26,6020.26,5917.32,262102388,507869711782.0,1.74,1.66,97.94,0.81
中证A500,510,2021-01-05,5981.41,6104.18,6104.18,5981.41,281577570,548679537729.0,2.04,1.6,95.92,0.87
中证A500,510,2021-01-06,6125.57,6152.6,6162.23,6071.77,254920794,502661277560.0,1.48,0.79,48.42,0.79
中证A500,510,2021-01-07,6159.41,6250.9,6250.9,6152.86,290002244,539413846489.0,1.59,1.6,98.3,0.9
中证A500,510,2021-01-08,6268.63,6244.36,6268.63,6192.27,275694517,540902798537.0,1.22,-0.1,-6.54,0.85
中证A500,510,2021-01-11,6254.27,6183.55,6297.46,6152.24,300269271,594774055254.0,2.33,-0.97,-60.81,0.93
中证A500,510,2021-01-12,6160.57,6342.78,6342.78,6160.57,266058503,529292154642.0,2.95,2.58,159.23,0.82
中证A500,510,2021-01-13,6357.15,6316.86,6387.41,6271.07,327041308,621153281519.0,1.83,-0.41,-25.92,1.01
中证A500,510,2021-01-14,6288.34,6200.97,6288.34,6195.8,299955745,568304751302.0,1.46,-1.83,-115.89,0.93
中证A500,510,2021-01-15,6199.84,6193.47,6225.13,6115.34,270225311,514245694447.0,1.77,-0.12,-7.5,0.84
中证A500,510,2021-01-18,6171.17,6271.03,6286.0,6168.19,249235232,473933238609.0,1.9,1.25,77.56,0.77
中证A500,510,2021-01-19,6276.29,6172.69,6277.79,6149.33,254241290,482372652660.0,2.05,-1.57,-98.34,0.79
中证A500,510,2021-01-20,6180.98,6236.96,6251.58,6180.98,215987306,424378265437.0,1.14,1.04,64.27,0.67
中证A500,510,2021-01-21,6256.51,6338.65,6367.66,6256.51,262859000,511602318449.0,1.78,1.63,101.69,0.81
中证A500,510,2021-01-22,6335.68,6367.4,6371.67,6293.24,253399459,528821865365.0,1.24,0.45,28.75,0.78
中证A500,510,2021-01-25,6363.06,6417.91,6465.69,6343.54,258602217,593446749078.0,1.92,0.79,50.51,0.8
中证A500,510,2021-01-26,6386.64,6279.3,6386.64,6277.77,222392676,481447152470.0,1.7,-2.16,-138.61,0.69
中证A500,510,2021-01-27,6277.3,6300.5,6308.9,6217.62,215501459,437540454266.0,1.45,0.34,21.2,0.67
中证A500,510,2021-01-28,6207.4,6118.35,6227.22,6105.63,228772377,441336298200.0,1.93,-2.89,-182.15,0.71
中证A500,510,2021-01-29,6163.02,6078.87,6173.85,6007.75,235435476,450701280915.0,2.71,-0.65,-39.48,0.73
中证A500,510,2021-02-01,6083.29,6155.65,6158.16,6083.29,210722587,394481351746.0,1.23,1.26,76.78,0.65
中证A500,510,2021-02-02,6170.53,6250.85,6253.18,6141.74,215166599,438755661153.0,1.81,1.55,95.2,0.67
中证A500,510,2021-02-03,6255.77,6228.09,6288.96,6227.38,247638262,477917299622.0,0.99,-0.36,-22.76,0.77
中证A500,510,2021-02-04,6198.17,6213.22,6252.02,6144.96,233718157,458601808866.0,1.72,-0.24,-14.87,0.72
中证A500,510,2021-02-05,6238.31,6192.76,6274.4,6189.45,221422312,440863235008.0,1.37,-0.33,-20.46,0.68
中证A500,510,2021-02-08,6218.28,6305.53,6309.19,6201.81,197219627,409064530406.0,1.73,1.82,112.77,0.61
中证A500,510,2021-02-09,6330.98,6444.83,6444.83,6317.16,203894125,421972334513.0,2.02,2.21,139.3,0.63
中证A500,510,2021-02-10,6473.68,6577.13,6590.55,6473.68,207227716,452844603038.0,1.81,2.05,132.3,0.64
中证A500,510,2021-02-18,6712.15,6545.17,6712.15,6527.5,286435264,576319156668.0,2.81,-0.49,-31.96,0.89
中证A500,510,2021-02-19,6506.6,6558.11,6564.02,6433.26,291014615,528260178365.0,2.0,0.2,12.94,0.9
中证A500,510,2021-02-22,6570.9,6373.41,6570.9,6373.41,383308597,640200586956.0,3.01,-2.82,-184.7,1.19
中证A500,510,2021-02-23,6314.29,6350.44,6416.42,6314.29,320595143,501791657191.0,1.6,-0.36,-22.97,0.99
中证A500,510,2021-02-24,6364.36,6188.31,6364.36,6146.36,305306844,550156320088.0,3.43,-2.55,-162.13,0.94
中证A500,510,2021-02-25,6259.28,6208.01,6271.53,6191.3,287129727,465268732006.0,1.3,0.32,19.7,0.89
中证A500,510,2021-02-26,6062.05,6059.9,6139.32,6045.66,265056929,452585644341.0,1.51,-2.39,-148.11,0.82
中证A500,510,2021-03-01,6122.92,6175.4,6178.88,6092.48,248771991,420893705528.0,1.43,1.91,115.5,0.77
中证A500,510,2021-03-02,6216.91,6100.19,6216.91,6047.78,272083769,444474644080.0,2.74,-1.22,-75.21,0.84
中证A500,510,2021-03-03,6077.24,6208.99,6208.99,6075.13,263705756,392857739246.0,2.19,1.78,108.8,0.82
中证A500,510,2021-03-04,6138.32,6015.65,6138.32,5999.26,305174757,462573331136.0,2.24,-3.11,-193.34,0.94
中证A500,510,2021-03-05,5912.72,5988.56,6026.47,5907.97,265675938,394554659727.0,1.97,-0.45,-27.09,0.82
中证A500,510,2021-03-08,6032.27,5780.11,6046.73,5780.11,288469535,453472949892.0,4.45,-3.48,-208.45,0.89
中证A500,510,2021-03-09,5761.83,5655.17,5790.85,5585.07,316394925,478526244500.0,3.56,-2.16,-124.94,0.98
中证A500,510,2021-03-10,5747.46,5688.28,5747.46,5673.22,232998028,357886784449.0,1.31,0.59,33.11,0.72
中证A500,510,2021-03-11,5711.23,5833.9,5841.69,5707.13,258956585,385848161342.0,2.37,2.56,145.62,0.8
中证A500,510,2021-03-12,5866.63,5852.4,5866.63,5791.54,263995739,375020193256.0,1.29,0.32,18.5,0.82
中证A500,510,2021-03-15,5819.98,5728.33,5819.98,5682.24,268936992,380244288174.0,2.35,-2.12,-124.07,0.83
中证A500,510,2021-03-16,5749.22,5775.38,5778.9,5706.06,219435485,319793224929.0,1.27,0.82,47.05,0.68
中证A500,510,2021-03-17,5755.79,5803.25,5817.21,5707.78,202217982,307142009647.0,1.89,0.48,27.87,0.63
中证A500,510,2021-03-18,5819.61,5852.63,5860.09,5819.61,204168802,314212752350.0,0.7,0.85,49.38,0.63
中证A500,510,2021-03-19,5763.52,5699.52,5787.67,5670.68,219853301,335437419211.0,2.0,-2.62,-153.11,0.68
中证A500,510,2021-03-22,5703.01,5754.95,5771.17,5697.5,218572415,313570615671.0,1.29,0.97,55.43,0.68
中证A500,510,2021-03-23,5754.82,5686.2,5754.82,5646.62,214808903,307102933096.0,1.88,-1.19,-68.75,0.66
中证A500,510,2021-03-24,5657.76,5586.29,5697.26,5580.05,206367567,304615795828.0,2.06,-1.76,-99.91,0.64
中证A500,510,2021-03-25,5558.1,5592.3,5613.19,5547.42,177226676,259073415040.0,1.18,0.11,6.01,0.55
中证A500,510,2021-03-26,5621.77,5725.55,5740.02,5621.77,194722703,320955685746.0,2.11,2.38,133.25,0.6
中证A500,510,2021-03-29,5744.18,5734.19,5770.83,5705.24,198189996,313544291461.0,1.15,0.15,8.64,0.61
中证A500,510,2021-03-30,5728.72,5791.66,5799.31,5728.72,192043471,301601715238.0,1.23,1.0,57.47,0.59
中证A500,510,2021-03-31,5784.17,5747.41,5784.17,5711.99,186059735,282476158843.0,1.25,-0.76,-44.25,0.58
中证A500,510,2021-04-01,5760.86,5823.46,5826.97,5760.86,172310414,258708607372.0,1.15,1.32,76.05,0.53
中证A500,510,2021-04-02,5842.03,5874.1,5885.72,5829.75,173814350,292869645363.0,0.96,0.87,50.64,0.54
中证A500,510,2021-04-06,5893.14,5852.78,5893.14,5835.41,153688314,258105210675.0,0.98,-0.36,-21.32,0.48
中证A500,510,2021-04-07,5859.58,5819.23,5859.58,5768.15,212442523,298970879291.0,1.56,-0.57,-33.55,0.66
中证A500,510,2021-04-08,5792.94,5828.24,5847.74,5792.94,218522035,282980982837.0,0.94,0.15,9.01,0.68
中证A500,510,2021-04-09,5818.46,5747.94,5818.46,5735.26,192781053,271563104068.0,1.43,-1.38,-80.3,0.6
中证A500,510,2021-04-12,5740.91,5644.62,5755.0,5631.33,220914374,322795036476.0,2.15,-1.8,-103.32,0.68
中证A500,510,2021-04-13,5645.59,5637.59,5695.9,5621.09,188205045,267038922788.0,1.33,-0.12,-7.03,0.58
中证A500,510,2021-04-14,5648.99,5701.81,5707.19,5648.99,174261427,263951673796.0,1.03,1.14,64.22,0.54
中证A500,510,2021-04-15,5687.16,5666.88,5687.16,5613.63,161937397,254678438464.0,1.29,-0.61,-34.93,0.5
中证A500,510,2021-04-16,5685.85,5689.23,5700.64,5636.18,170153304,261906992917.0,1.14,0.39,22.35,0.53
中证A500,510,2021-04-19,5689.35,5832.82,5833.29,5689.35,211247964,363253484609.0,2.53,2.52,143.59,0.65
中证A500,510,2021-04-20,5808.78,5825.43,5862.51,5808.78,192435644,328730063296.0,0.92,-0.13,-7.39,0.6
中证A500,510,2021-04-21,5789.27,5832.46,5838.01,5781.29,170164730,280704244238.0,0.97,0.12,7.03,0.53
中证A500,510,2021-04-22,5853.3,5830.75,5853.3,5808.7,174383933,291583099223.0,0.76,-0.03,-1.71,0.54
中证A500,510,2021-04-23,5830.25,5889.83,5898.71,5830.25,183072209,322493175072.0,1.17,1.01,59.08,0.57
中证A500,510,2021-04-26,5916.36,5830.56,5949.9,5827.99,216257438,398870626745.0,2.07,-1.01,-59.27,0.67
中证A500,510,2021-04-27,5827.71,5842.15,5843.93,5789.05,176846411,307028940470.0,0.94,0.2,11.59,0.55
中证A500,510,2021-04-28,5824.66,5879.91,5879.91,5813.5,172308668,326830929237.0,1.14,0.65,37.76,0.53
中证A500,510,2021-04-29,5891.77,5922.54,5926.85,5873.04,182140158,337729372123.0,0.92,0.73,42.63,0.56
中证A500,510,2021-04-30,5915.74,5897.6,5937.87,5871.12,205406127,369923934846.0,1.13,-0.42,-24.94,0.64
中证A500,510,2021-05-06,5875.18,5833.79,5895.95,5798.49,219535524,384384054664.0,1.65,-1.08,-63.81,0.68
中证A500,510,2021-05-07,5851.46,5755.95,5863.98,5755.95,255697135,379398298263.0,1.85,-1.33,-77.84,0.79
中证A500,510,2021-05-10,5768.02,5764.59,5791.21,5721.41,259224260,353364388183.0,1.21,0.15,8.64,0.8
中证A500,510,2021-05-11,5720.75,5779.37,5792.46,5678.21,239665094,336194870843.0,1.98,0.26,14.78,0.74
中证A500,510,2021-05-12,5758.76,5807.62,5812.12,5758.76,194389967,284651531223.0,0.92,0.49,28.25,0.6
中证A500,510,2021-05-13,5744.81,5736.59,5775.98,5721.04,210121776,304512120289.0,0.95,-1.22,-71.03,0.65
中证A500,510,2021-05-14,5754.04,5853.31,5853.67,5728.46,207521449,355560676637.0,2.18,2.03,116.72,0.64
中证A500,510,2021-05-17,5864.05,5947.21,5965.24,5864.05,208052800,386323163628.0,1.73,1.6,93.9,0.64
中证A500,510,2021-05-18,5953.46,5950.54,5953.46,5921.09,164809334,282659079092.0,0.54,0.06,3.33,0.51
中证A500,510,2021-05-19,5933.6,5941.54,5955.09,5921.42,172639579,304326841803.0,0.57,-0.15,-9.0,0.53
中证A500,510,2021-05-20,5930.14,5941.72,5956.71,5920.19,201975902,332683744597.0,0.61,0.0,0.18,0.62
中证A500,510,2021-05-21,5959.89,5895.27,5974.97,5888.53,176450856,317748134013.0,1.45,-0.78,-46.45,0.55
中证A500,510,2021-05-24,5898.2,5919.95,5919.95,5858.47,177061418,326305113169.0,1.04,0.42,24.68,0.55
中证A500,510,2021-05-25,5931.89,6087.65,6089.63,5931.89,213757372,429380631959.0,2.66,2.83,167.7,0.66
中证A500,510,2021-05-26,6095.66,6088.82,6104.88,6074.27,207212300,376548185669.0,0.5,0.02,1.17,0.64
中证A500,510,2021-05-27,6082.58,6120.46,6135.03,6067.77,199185079,360245178164.0,1.1,0.52,31.64,0.62
中证A500,510,2021-05-28,6125.56,6109.53,6154.15,6085.68,214358992,388814570161.0,1.12,-0.18,-10.93,0.66
中证A500,510,2021-05-31,6113.09,6139.47,6139.47,6084.78,200968047,389985431240.0,0.9,0.49,29.94,0.62
中证A500,510,2021-06-01,6125.62,6154.67,6156.17,6086.95,210197814,394805245383.0,1.13,0.25,15.2,0.65
中证A500,510,2021-06-02,6164.42,6094.16,6164.42,6083.13,202092834,362571309318.0,1.32,-0.98,-60.51,0.63
中证A500,510,2021-06-03,6092.05,6053.73,6118.03,6053.73,206341743,343993428265.0,1.06,-0.66,-40.43,0.64
中证A500,510,2021-06-04,6025.42,6089.26,6132.13,6025.42,192086238,350600659003.0,1.76,0.59,35.53,0.59
中证A500,510,2021-06-07,6093.32,6081.27,6093.32,6043.33,184705914,349951571620.0,0.82,-0.13,-7.99,0.57
中证A500,510,2021-06-08,6081.44,6041.09,6116.59,6013.38,192552504,368188838737.0,1.7,-0.66,-40.18,0.6
中证A500,510,2021-06-09,6034.83,6056.56,6064.76,6034.83,183231977,318540127388.0,0.5,0.26,15.47,0.57
中证A500,510,2021-06-10,6056.99,6119.88,6144.11,6056.99,215928661,392821543572.0,1.44,1.05,63.32,0.67
中证A500,510,2021-06-11,6129.86,6083.1,6129.86,6064.19,256358673,460157091819.0,1.07,-0.6,-36.78,0.79
中证A500,510,2021-06-15,6080.3,6013.55,6080.3,5990.48,216997999,421760579605.0,1.48,-1.14,-69.55,0.67
中证A500,510,2021-06-16,6008.23,5889.21,6008.23,5885.13,195114179,389828553847.0,2.05,-2.07,-124.34,0.6
中证A500,510,2021-06-17,5882.81,5929.28,5942.38,5882.81,182374429,364808180077.0,1.01,0.68,40.07,0.56
中证A500,510,2021-06-18,5935.17,5945.65,5968.82,5903.97,214816810,437711141175.0,1.09,0.28,16.37,0.66
中证A500,510,2021-06-21,5931.03,5949.45,5971.91,5926.03,202749643,420719274601.0,0.77,0.06,3.8,0.63
中证A500,510,2021-06-22,5966.66,5982.76,5984.76,5944.12,203124993,402914395287.0,0.68,0.56,33.31,0.63
中证A500,510,2021-06-23,5990.12,6029.77,6053.28,5990.12,209785469,449755385282.0,1.06,0.79,47.01,0.65
中证A500,510,2021-06-24,6041.46,6024.87,6041.46,5995.31,191027728,389736203571.0,0.77,-0.08,-4.9,0.59
中证A500,510,2021-06-25,6029.13,6114.66,6125.86,6029.13,214701154,444626496358.0,1.61,1.49,89.79,0.66
中证A500,510,2021-06-28,6129.55,6144.37,6147.26,6119.97,195820530,427793547945.0,0.45,0.49,29.71,0.61
中证A500,510,2021-06-29,6149.94,6084.5,6149.94,6079.67,189295278,413239319881.0,1.14,-0.97,-59.87,0.59
中证A500,510,2021-06-30,6084.55,6135.48,6138.18,6084.55,162398895,369037337272.0,0.88,0.84,50.98,0.5
中证A500,510,2021-07-01,6153.55,6125.53,6156.75,6093.91,180716561,410340683160.0,1.02,-0.16,-9.95,0.56
中证A500,510,2021-07-02,6076.84,5961.76,6076.84,5956.0,188620619,433611518995.0,1.97,-2.67,-163.77,0.58
中证A500,510,2021-07-05,5958.12,5977.81,5987.91,5933.02,199121044,435471993797.0,0.92,0.27,16.05,0.62
中证A500,510,2021-07-06,5986.28,5968.6,5994.04,5905.08,211029435,478295991708.0,1.49,-0.15,-9.21,0.65
中证A500,510,2021-07-07,5932.24,6053.03,6059.5,5932.24,219981337,447302274929.0,2.13,1.41,84.43,0.68
中证A500,510,2021-07-08,6065.11,6013.08,6065.11,6006.14,248634643,517009815106.0,0.97,-0.66,-39.95,0.77
中证A500,510,2021-07-09,5983.81,6005.15,6019.46,5928.84,247160118,479723056727.0,1.51,-0.13,-7.93,0.76
中证A500,510,2021-07-12,6053.68,6108.0,6128.21,6038.64,301714677,583118271826.0,1.49,1.71,102.85,0.93
中证A500,510,2021-07-13,6098.83,6113.5,6128.1,6080.5,268153660,511422897217.0,0.78,0.09,5.5,0.83
中证A500,510,2021-07-14,6097.6,6039.68,6097.6,6033.48,279008830,503125758351.0,1.05,-1.21,-73.82,0.86
中证A500,510,2021-07-15,6025.16,6113.21,6113.21,6020.1,265983388,486884819496.0,1.54,1.22,73.53,0.82
中证A500,510,2021-07-16,6100.54,6037.06,6100.54,6034.51,266370172,500198155539.0,1.08,-1.25,-76.15,0.82
中证A500,510,2021-07-19,6029.99,6054.57,6055.53,5989.99,239681524,467297806014.0,1.09,0.29,17.51,0.74
中证A500,510,2021-07-20,6010.4,6055.58,6058.47,6000.39,205818299,386698561041.0,0.96,0.02,1.01,0.64
中证A500,510,2021-07-21,6076.54,6120.05,6137.02,6076.54,257856643,520193057998.0,1.0,1.06,64.47,0.8
中证A500,510,2021-07-22,6131.62,6136.11,6138.82,6116.33,287094447,548827421696.0,0.37,0.26,16.06,0.89
中证A500,510,2021-07-23,6132.6,6059.25,6132.6,6044.99,332660349,581576718607.0,1.43,-1.25,-76.86,1.03
中证A500,510,2021-07-26,6035.1,5887.64,6035.1,5805.52,322341795,625742913280.0,3.79,-2.83,-171.61,1.0
中证A500,510,2021-07-27,5890.34,5680.9,5909.36,5680.9,353562130,686983288889.0,3.88,-3.51,-206.74,1.09
中证A500,510,2021-07-28,5633.31,5690.38,5723.47,5600.71,290706016,552968556828.0,2.16,0.17,9.48,0.9
中证A500,510,2021-07-29,5802.13,5832.18,5836.41,5769.43,256697994,547857224950.0,1.18,2.49,141.8,0.79
中证A500,510,2021-07-30,5810.88,5800.26,5815.03,5745.66,282084664,573573286205.0,1.19,-0.55,-31.92,0.87
中证A500,510,2021-08-02,5785.91,5927.99,5927.99,5752.32,321900501,670044682329.0,3.03,2.2,127.73,1.0
中证A500,510,2021-08-03,5903.61,5910.1,5940.89,5886.65,297202009,609855208972.0,0.91,-0.3,-17.89,0.92
中证A500,510,2021-08-04,5900.55,5991.38,5991.38,5900.55,264403659,567476639630.0,1.54,1.38,81.28,0.82
中证A500,510,2021-08-05,5955.53,5955.47,5994.21,5936.62,265240441,541337363476.0,0.96,-0.6,-35.91,0.82
中证A500,510,2021-08-06,5957.11,5928.87,5957.11,5895.07,251003239,514076686503.0,1.04,-0.45,-26.6,0.78
中证A500,510,2021-08-09,5887.81,5968.36,5981.39,5887.81,257781733,524648379794.0,1.58,0.67,39.49,0.8
中证A500,510,2021-08-10,5959.26,6020.19,6020.19,5930.33,244074058,534350416398.0,1.51,0.87,51.83,0.76
中证A500,510,2021-08-11,6015.23,5998.51,6035.66,5998.46,263345027,492524536784.0,0.62,-0.36,-21.68,0.81
中证A500,510,2021-08-12,5976.91,5958.76,5997.58,5951.0,270180770,506561468435.0,0.78,-0.66,-39.75,0.84
中证A500,510,2021-08-13,5932.88,5926.75,5985.76,5900.87,264028840,502850678432.0,1.42,-0.54,-32.01,0.82
中证A500,510,2021-08-16,5911.72,5899.81,5937.5,5894.07,253271666,468184773398.0,0.73,-0.45,-26.94,0.78
中证A500,510,2021-08-17,5897.38,5766.36,5913.48,5750.3,271605775,504392099746.0,2.77,-2.26,-133.45,0.84
中证A500,510,2021-08-18,5771.4,5814.07,5820.87,5754.7,245743804,459797914699.0,1.15,0.83,47.71,0.76
中证A500,510,2021-08-19,5806.35,5799.53,5827.09,5766.98,246936477,456254492549.0,1.03,-0.25,-14.54,0.76
中证A500,510,2021-08-20,5747.22,5695.0,5753.38,5638.86,242873473,500458492484.0,1.97,-1.8,-104.53,0.75
中证A500,510,2021-08-23,5710.48,5796.37,5799.31,5701.41,251102889,500526776705.0,1.72,1.78,101.37,0.78
中证A500,510,2021-08-24,5805.53,5856.87,5872.12,5799.11,281605910,533751966642.0,1.26,1.04,60.5,0.87
中证A500,510,2021-08-25,5864.97,5886.59,5886.59,5838.61,276856173,486100765972.0,0.82,0.51,29.72,0.86
中证A500,510,2021-08-26,5886.63,5782.72,5886.63,5782.72,314550627,513741675378.0,1.77,-1.76,-103.87,0.97
中证A500,510,2021-08-27,5772.15,5818.03,5841.18,5772.15,301487739,516032269291.0,1.19,0.61,35.31,0.93
中证A500,510,2021-08-30,5845.13,5820.95,5849.11,5789.15,349116452,652441661834.0,1.03,0.05,2.92,1.08
中证A500,510,2021-08-31,5811.12,5802.57,5813.16,5733.14,350305497,612779542186.0,1.37,-0.32,-18.38,1.08
中证A500,510,2021-09-01,5805.27,5832.35,5855.83,5754.69,446104461,713694397908.0,1.74,0.51,29.78,1.38
中证A500,510,2021-09-02,5827.38,5838.75,5852.95,5818.7,367137868,569886152737.0,0.59,0.11,6.4,1.14
中证A500,510,2021-09-03,5837.91,5802.26,5843.38,5787.67,371602469,590148388365.0,0.95,-0.62,-36.49,1.15
中证A500,510,2021-09-06,5805.27,5915.32,5923.25,5805.27,338696554,569762941831.0,2.03,1.95,113.06,1.05
中证A500,510,2021-09-07,5915.45,5984.95,5995.73,5913.27,346537452,534382603474.0,1.39,1.18,69.63,1.07
中证A500,510,2021-09-08,5980.93,5964.34,5995.74,5948.05,377556937,555995139067.0,0.8,-0.34,-20.61,1.17
中证A500,510,2021-09-09,5948.16,5973.65,5973.65,5926.8,395150822,551634227807.0,0.79,0.16,9.31,1.22
中证A500,510,2021-09-10,5964.58,6012.27,6024.61,5964.58,411338150,617729727743.0,1.0,0.65,38.62,1.27
中证A500,510,2021-09-13,6007.28,5993.7,6025.53,5967.17,379182143,588898240971.0,0.97,-0.31,-18.57,1.17
中证A500,510,2021-09-14,5988.56,5931.64,6019.2,5926.21,378054195,583936621127.0,1.55,-1.04,-62.06,1.17
中证A500,510,2021-09-15,5914.64,5883.49,5917.58,5855.25,298938033,505346294853.0,1.05,-0.81,-48.15,0.92
中证A500,510,2021-09-16,5885.92,5792.72,5893.74,5792.72,338623354,541830836617.0,1.72,-1.54,-90.77,1.05
中证A500,510,2021-09-17,5775.86,5827.77,5832.49,5761.71,313713455,485517157525.0,1.22,0.61,35.05,0.97
中证A500,510,2021-09-22,5732.6,5806.3,5813.8,5732.6,279546136,412295315551.0,1.39,-0.37,-21.47,0.86
中证A500,510,2021-09-23,5845.35,5839.59,5858.41,5827.97,340403448,490221281982.0,0.52,0.57,33.29,1.05
中证A500,510,2021-09-24,5829.5,5822.87,5878.9,5817.17,324522150,489211721914.0,1.06,-0.29,-16.72,1.0
中证A500,510,2021-09-27,5852.03,5828.92,5880.5,5795.89,330663590,542018732583.0,1.45,0.1,6.05,1.02
中证A500,510,2021-09-28,5815.32,5826.69,5846.97,5801.02,248969050,395250195793.0,0.79,-0.04,-2.23,0.77
中证A500,510,2021-09-29,5778.85,5746.27,5785.29,5720.05,277285246,419846692046.0,1.12,-1.38,-80.42,0.86
中证A500,510,2021-09-30,5761.69,5812.6,5821.9,5761.69,222809854,366260187498.0,1.05,1.15,66.33,0.69
中证A500,510,2021-10-08,5878.44,5869.22,5884.37,5838.59,255810724,436864844869.0,0.79,0.97,56.62,0.79
中证A500,510,2021-10-11,5881.09,5866.91,5904.65,5862.94,243921549,401388509647.0,0.71,-0.04,-2.31,0.75
中证A500,510,2021-10-12,5851.08,5788.12,5851.08,5741.53,247055035,381409029112.0,1.87,-1.34,-78.79,0.76
中证A500,510,2021-10-13,5786.17,5860.55,5866.57,5778.05,199762195,351314016436.0,1.53,1.25,72.43,0.62
中证A500,510,2021-10-14,5855.22,5846.66,5866.68,5833.55,186922966,321238824849.0,0.57,-0.24,-13.89,0.58
中证A500,510,2021-10-15,5829.95,5886.57,5890.54,5829.95,220681982,403346105854.0,1.04,0.68,39.91,0.68
中证A500,510,2021-10-18,5882.07,5846.77,5882.07,5810.16,222869625,405280167659.0,1.22,-0.68,-39.8,0.69
中证A500,510,2021-10-19,5845.57,5892.99,5896.53,5845.57,205940924,368709068272.0,0.87,0.79,46.22,0.64
中证A500,510,2021-10-20,5893.13,5883.56,5906.83,5871.6,216162571,379318480832.0,0.6,-0.16,-9.43,0.67
中证A500,510,2021-10-21,5887.73,5898.23,5912.11,5868.42,220504048,367741462472.0,0.74,0.25,14.67,0.68
中证A500,510,2021-10-22,5907.79,5920.21,5955.29,5907.79,223681020,389456342078.0,0.81,0.37,21.98,0.69
中证A500,510,2021-10-25,5904.15,5952.66,5954.55,5903.78,204314561,386791904518.0,0.86,0.55,32.45,0.63
中证A500,510,2021-10-26,5970.57,5932.27,5985.63,5926.38,219382823,407758205757.0,1.0,-0.34,-20.39,0.68
中证A500,510,2021-10-27,5916.79,5870.53,5916.79,5853.59,223588862,400528627640.0,1.07,-1.04,-61.74,0.69
中证A500,510,2021-10-28,5855.25,5819.06,5855.83,5807.61,239097795,425568236280.0,0.82,-0.88,-51.47,0.74
中证A500,510,2021-10-29,5820.97,5894.05,5894.05,5815.48,227177150,467642536252.0,1.35,1.29,74.99,0.7
中证A500,510,2021-11-01,5860.23,5877.44,5904.35,5855.43,243259089,482476472679.0,0.83,-0.28,-16.61,0.75
中证A500,510,2021-11-02,5874.14,5824.05,5903.21,5781.96,266380144,490620096559.0,2.06,-0.91,-53.39,0.82
中证A500,510,2021-11-03,5817.27,5800.75,5835.32,5775.75,207821116,390871558712.0,1.02,-0.4,-23.3,0.64
中证A500,510,2021-11-04,5826.11,5861.46,5862.78,5826.11,201246105,402369642636.0,0.63,1.05,60.71,0.62
中证A500,510,2021-11-05,5849.52,5823.74,5882.69,5823.74,236854096,420193749846.0,1.01,-0.64,-37.72,0.73
中证A500,510,2021-11-08,5824.62,5839.17,5856.85,5814.98,211514459,395704348806.0,0.72,0.26,15.43,0.65
中证A500,510,2021-11-09,5854.73,5852.7,5856.18,5824.17,187581463,363709607117.0,0.55,0.23,13.53,0.58
中证A500,510,2021-11-10,5830.95,5813.94,5830.95,5742.96,219094579,412440250497.0,1.5,-0.66,-38.76,0.68
中证A500,510,2021-11-11,5807.85,5896.63,5896.63,5807.85,233252043,419388097051.0,1.53,1.42,82.69,0.72
中证A500,510,2021-11-12,5902.56,5888.68,5903.62,5874.28,215325512,381348533834.0,0.5,-0.13,-7.95,0.67
中证A500,510,2021-11-15,5897.14,5866.55,5897.14,5846.86,199569732,385605658402.0,0.85,-0.38,-22.13,0.62
中证A500,510,2021-11-16,5864.01,5855.15,5894.12,5852.69,211800605,390214096556.0,0.71,-0.19,-11.4,0.66
中证A500,510,2021-11-17,5860.48,5877.42,5877.42,5847.64,181574798,342979767169.0,0.51,0.38,22.27,0.56
中证A500,510,2021-11-18,5862.93,5825.67,5862.93,5815.99,205401791,353856585663.0,0.8,-0.88,-51.75,0.64
中证A500,510,2021-11-19,5821.31,5890.79,5890.79,5821.31,215817253,365041949729.0,1.19,1.12,65.12,0.67
中证A500,510,2021-11-22,5901.92,5946.76,5947.79,5901.92,225915215,438786437531.0,0.78,0.95,55.97,0.7
中证A500,510,2021-11-23,5938.26,5939.5,5955.4,5932.6,245437372,411270287072.0,0.38,-0.12,-7.26,0.76
中证A500,510,2021-11-24,5941.17,5937.12,5955.04,5922.09,229963631,403322766229.0,0.55,-0.04,-2.38,0.71
中证A500,510,2021-11-25,5935.78,5917.67,5938.89,5912.8,205818088,370642782609.0,0.44,-0.33,-19.45,0.64
中证A500,510,2021-11-26,5904.64,5881.7,5909.58,5876.12,206295623,352261903427.0,0.57,-0.61,-35.97,0.64
中证A500,510,2021-11-29,5829.89,5887.94,5887.94,5829.89,219447809,397206932277.0,0.99,0.11,6.24,0.68
中证A500,510,2021-11-30,5900.18,5873.97,5907.81,5852.29,221004636,400165233159.0,0.94,-0.24,-13.97,0.68
中证A500,510,2021-12-01,5871.14,5878.75,5878.75,5855.09,206866404,365751215969.0,0.4,0.08,4.78,0.64
中证A500,510,2021-12-02,5871.64,5882.73,5896.17,5870.73,225753342,382385804771.0,0.43,0.07,3.98,0.7
中证A500,510,2021-12-03,5885.51,5934.43,5934.43,5883.45,224208976,398695861313.0,0.87,0.88,51.7,0.69
中证A500,510,2021-12-06,5935.09,5901.36,5956.89,5898.1,252792041,420929882135.0,0.99,-0.56,-33.07,0.78
中证A500,510,2021-12-07,5943.72,5908.07,5943.72,5875.31,255066513,438812676978.0,1.16,0.11,6.71,0.79
