股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
中证1000,852,2024-07-26,4638.31,4702.08,4710.57,4638.31,110691033,108478164451.4,1.56,1.5,69.51,1.16
中证1000,852,2024-07-29,4707.28,4685.65,4707.28,4670.8,109319605,108822855999.8,0.78,-0.35,-16.43,1.15
中证1000,852,2024-07-30,4674.92,4702.49,4716.21,4637.41,112315594,112127735536.1,1.68,0.36,16.84,1.18
中证1000,852,2024-07-31,4698.73,4889.08,4889.77,4690.0,173761942,168965970522.2,4.25,3.97,186.59,1.82
中证1000,852,2024-08-01,4894.81,4878.29,4933.06,4850.63,146421421,150211396562.7,1.69,-0.22,-10.79,1.53
中证1000,852,2024-08-02,4844.78,4809.89,4902.94,4802.02,137989767,141716564224.7,2.07,-1.4,-68.4,1.45
中证1000,852,2024-08-05,4776.18,4678.78,4854.59,4678.74,152847485,147489789943.2,3.66,-2.73,-131.11,1.6
中证1000,852,2024-08-06,4731.2,4749.95,4766.27,4695.64,127097641,119128621767.9,1.51,1.52,71.17,1.33
中证1000,852,2024-08-07,4741.65,4743.41,4772.21,4715.53,112619284,108823999546.0,1.19,-0.14,-6.54,1.18
中证1000,852,2024-08-08,4728.33,4739.49,4776.49,4677.43,126746572,118155007291.9,2.09,-0.08,-3.92,1.33
中证1000,852,2024-08-09,4760.13,4702.75,4789.17,4702.75,115665338,101903629129.5,1.82,-0.78,-36.74,1.21
中证1000,852,2024-08-12,4696.36,4674.1,4707.22,4657.33,107665245,93579528556.9,1.06,-0.61,-28.65,1.13
中证1000,852,2024-08-13,4671.2,4697.59,4698.34,4642.67,100207248,89086385467.7,1.19,0.5,23.49,1.05
中证1000,852,2024-08-14,4698.0,4649.28,4698.15,4649.28,99911373,88773228421.6,1.04,-1.03,-48.31,1.05
中证1000,852,2024-08-15,4639.08,4691.85,4743.73,4620.56,129900650,111783008443.3,2.65,0.92,42.57,1.36
中证1000,852,2024-08-16,4696.72,4655.65,4703.03,4654.46,122612541,108413620564.2,1.04,-0.77,-36.2,1.28
中证1000,852,2024-08-19,4651.3,4663.61,4714.06,4644.6,119942244,104904645645.9,1.49,0.17,7.96,1.26
中证1000,852,2024-08-20,4663.78,4579.3,4665.63,4563.86,129979655,107871967949.6,2.18,-1.81,-84.31,1.36
中证1000,852,2024-08-21,4564.38,4548.26,4590.2,4543.88,108164315,92275965567.0,1.01,-0.68,-31.04,1.13
中证1000,852,2024-08-22,4549.3,4491.84,4562.98,4484.56,113469330,97994054397.8,1.72,-1.24,-56.42,1.19
中证1000,852,2024-08-23,4482.65,4495.34,4510.6,4462.76,110254720,94849186101.1,1.07,0.08,3.5,1.15
中证1000,852,2024-08-26,4492.71,4512.89,4531.17,4476.24,112271843,97519324794.1,1.22,0.39,17.55,1.18
中证1000,852,2024-08-27,4500.74,4459.68,4501.08,4449.21,113939520,100126840568.5,1.15,-1.18,-53.21,1.19
中证1000,852,2024-08-28,4449.71,4470.55,4506.31,4437.52,107903177,92367714620.6,1.54,0.24,10.87,1.13
中证1000,852,2024-08-29,4453.43,4542.46,4558.95,4443.9,129788753,118136327341.6,2.57,1.61,71.91,1.36
中证1000,852,2024-08-30,4539.93,4629.32,4691.01,4534.04,177838616,163027974058.4,3.46,1.91,86.86,1.86
中证1000,852,2024-09-02,4627.18,4532.51,4635.77,4529.83,155927274,139933704119.0,2.29,-2.09,-96.81,1.63
中证1000,852,2024-09-03,4529.94,4572.4,4598.63,4529.94,128952462,116579546737.0,1.52,0.88,39.89,1.35
中证1000,852,2024-09-04,4542.9,4550.77,4594.44,4529.34,122871657,113470304817.7,1.42,-0.47,-21.63,1.29
中证1000,852,2024-09-05,4554.52,4586.78,4614.75,4554.52,121209194,108293303464.3,1.32,0.79,36.01,1.27
中证1000,852,2024-09-06,4588.93,4508.23,4595.7,4506.39,127217733,115580272235.0,1.95,-1.71,-78.55,1.33
中证1000,852,2024-09-09,4490.99,4475.53,4523.37,4459.13,113284927,100227926910.6,1.42,-0.73,-32.7,1.19
中证1000,852,2024-09-10,4481.49,4487.58,4507.15,4400.78,132351585,114554770062.8,2.38,0.27,12.05,1.39
中证1000,852,2024-09-11,4469.01,4486.01,4500.68,4453.2,113953972,101974619541.4,1.06,-0.03,-1.57,1.19
中证1000,852,2024-09-12,4490.52,4468.74,4542.28,4468.74,118731187,106135757549.8,1.64,-0.38,-17.27,1.24
中证1000,852,2024-09-13,4471.98,4413.19,4478.22,4413.19,116827287,102975444046.2,1.46,-1.24,-55.55,1.22
中证1000,852,2024-09-18,4413.9,4399.13,4425.79,4342.21,113552078,94168113827.8,1.89,-0.32,-14.06,1.19
中证1000,852,2024-09-19,4418.78,4482.27,4527.61,4385.49,145747160,122312275719.1,3.23,1.89,83.14,1.53
中证1000,852,2024-09-20,4484.18,4463.36,4487.08,4428.17,127480177,110050423361.6,1.31,-0.42,-18.91,1.34
中证1000,852,2024-09-23,4462.72,4469.13,4513.97,4445.99,124945066,113678187174.8,1.52,0.13,5.77,1.31
中证1000,852,2024-09-24,4489.49,4642.56,4642.56,4466.34,215782531,186154173396.1,3.94,3.88,173.43,2.26
中证1000,852,2024-09-25,4688.39,4686.26,4799.86,4681.85,264240731,228396448070.1,2.54,0.94,43.7,2.77
中证1000,852,2024-09-26,4675.94,4874.13,4874.13,4672.87,253977829,222158651466.9,4.29,4.01,187.87,2.66
中证1000,852,2024-09-27,4950.94,5136.44,5164.54,4944.84,290681694,277755801270.4,4.51,5.38,262.31,3.05
中证1000,852,2024-09-30,5375.57,5708.83,5732.57,5307.55,471432852,484582504080.6,8.27,11.14,572.39,4.94
中证1000,852,2024-10-08,6437.11,6201.99,6437.11,5861.32,550590792,637520550865.1,10.09,8.64,493.16,5.77
中证1000,852,2024-10-09,6052.67,5727.38,6105.03,5706.05,458094212,561178624981.7,6.43,-7.65,-474.61,4.8
中证1000,852,2024-10-10,5777.9,5654.53,5881.33,5593.98,349628012,422832925090.9,5.02,-1.27,-72.85,3.66
中证1000,852,2024-10-11,5610.95,5416.76,5616.81,5349.32,279992646,325513950176.7,4.73,-4.2,-237.77,2.93
中证1000,852,2024-10-14,5451.62,5615.76,5620.42,5346.42,281144405,332914366924.4,5.06,3.67,199.0,2.95
中证1000,852,2024-10-15,5585.69,5507.18,5704.56,5505.81,297517095,380974458307.9,3.54,-1.93,-108.58,3.12
中证1000,852,2024-10-16,5425.43,5524.25,5598.84,5424.39,248520319,306601622534.3,3.17,0.31,17.07,2.6
中证1000,852,2024-10-17,5563.46,5505.61,5624.79,5504.49,276397486,351913540301.8,2.18,-0.34,-18.64,2.9
中证1000,852,2024-10-18,5495.2,5749.43,5880.9,5484.24,359719039,468006517576.1,7.2,4.43,243.82,3.77
中证1000,852,2024-10-21,5797.0,5860.57,5954.44,5767.79,355061095,496180057607.1,3.25,1.93,111.14,3.72
中证1000,852,2024-10-22,5866.79,5888.81,5940.37,5814.3,347298628,466594853550.6,2.15,0.48,28.24,3.64
中证1000,852,2024-10-23,5871.32,5903.58,5991.59,5856.37,333753772,435103067665.1,2.3,0.25,14.77,3.5
中证1000,852,2024-10-24,5871.29,5861.63,5887.45,5817.93,264149476,352283289320.8,1.18,-0.71,-41.95,2.77
中证1000,852,2024-10-25,5876.44,5974.91,6014.11,5876.21,306820665,394949027910.6,2.35,1.93,113.28,3.21
中证1000,852,2024-10-28,5988.72,6082.09,6082.09,5965.0,326722938,408798512149.4,1.96,1.79,107.18,3.42
中证1000,852,2024-10-29,6106.19,5983.84,6113.64,5982.53,369325299,475114148305.5,2.16,-1.62,-98.25,3.87
中证1000,852,2024-10-30,5960.79,6019.35,6043.59,5945.68,324380186,416947148542.4,1.64,0.59,35.51,3.4
中证1000,852,2024-10-31,6041.01,6116.66,6161.56,6004.71,386119485,507595177939.2,2.61,1.62,97.31,4.04
中证1000,852,2024-11-01,6100.79,5930.23,6125.41,5912.53,409338276,511368123627.1,3.48,-3.05,-186.43,4.29
中证1000,852,2024-11-04,5912.31,6053.11,6053.11,5912.31,295637147,378246863909.9,2.37,2.07,122.88,3.1
中证1000,852,2024-11-05,6057.21,6266.54,6279.92,6051.46,390142531,511248826464.4,3.77,3.53,213.43,4.09
中证1000,852,2024-11-06,6287.29,6293.19,6368.87,6247.15,424250101,551410098216.1,1.94,0.43,26.65,4.44
中证1000,852,2024-11-07,6238.62,6403.92,6403.92,6229.49,408571652,498495772935.5,2.77,1.76,110.73,4.28
中证1000,852,2024-11-08,6470.07,6423.12,6526.65,6400.09,451796308,570702092921.5,1.98,0.3,19.2,4.73
中证1000,852,2024-11-11,6416.17,6579.01,6580.57,6412.58,402436255,551137709952.7,2.62,2.43,155.89,4.22
中证1000,852,2024-11-12,6593.82,6491.97,6616.16,6429.35,400715244,547396142339.8,2.84,-1.32,-87.04,4.2
中证1000,852,2024-11-13,6453.86,6474.39,6512.6,6357.56,317485928,420386937348.9,2.39,-0.27,-17.58,3.33
中证1000,852,2024-11-14,6462.01,6272.19,6472.95,6263.31,294794718,387867737326.2,3.24,-3.12,-202.2,3.09
中证1000,852,2024-11-15,6246.34,6125.51,6331.87,6124.66,295191634,383424106208.7,3.3,-2.34,-146.68,3.09
中证1000,852,2024-11-18,6154.51,5974.56,6180.88,5937.09,322672608,374007994760.5,3.98,-2.46,-150.95,3.38
中证1000,852,2024-11-19,5977.84,6130.28,6130.5,5945.46,273167526,327924260763.4,3.1,2.61,155.72,2.86
